395.998,1.053
396.018,1.012
396.038,1.017
396.058,1.023
396.078,1.014
396.098,0.947
396.118,0.992
396.138,0.999
396.158,0.969
396.178,0.955
396.198,0.964
396.218,0.978
396.238,0.980
396.258,0.973
396.278,1.032
396.298,1.021
396.318,0.952
396.338,0.928
396.358,0.981
396.378,0.934
396.398,0.961
396.418,0.979
396.438,0.940
396.458,0.994
396.478,0.931
396.498,0.956
396.518,0.894
396.538,0.949
396.558,0.962
396.578,0.898
396.598,0.903
396.618,0.898
396.638,0.953
396.658,0.884
396.678,0.905
396.698,0.920
396.718,0.919
396.738,0.892
396.758,0.885
396.778,0.918
396.798,0.896
396.818,0.857
396.838,0.857
396.858,0.860
396.878,0.837
396.898,0.860
396.918,0.866
396.938,0.850
396.958,0.830
396.978,0.852
396.998,0.854
397.018,0.874
397.038,0.857
397.058,0.922
397.078,0.896
397.098,0.957
397.118,0.900
397.138,0.881
397.158,0.854
397.178,0.852
397.198,0.747
397.218,0.705
397.238,0.719
397.258,0.803
397.278,0.818
397.298,0.851
397.318,0.879
397.338,0.972
397.358,0.991
397.378,1.007
397.398,1.040
397.418,0.996
397.438,0.986
397.458,0.911
397.478,0.847
397.498,0.869
397.518,0.878
397.538,0.871
397.558,0.870
397.578,0.875
397.598,0.855
397.618,0.905
397.638,0.873
397.658,0.876
397.678,0.884
397.698,0.844
397.718,0.874
397.738,0.870
397.758,0.873
397.778,0.924
397.798,0.889
397.818,0.912
397.838,0.924
397.858,0.946
397.878,0.923
397.898,0.934
397.918,0.911
397.938,0.941
397.958,0.918
397.978,0.911
397.998,0.995
398.018,0.986
398.038,0.950
398.058,0.973
398.078,0.960
398.098,0.961
398.118,1.003
398.138,1.029
398.158,0.922
398.178,0.954
398.198,0.969
398.218,0.963
398.238,0.981
398.258,1.005
398.278,1.016
398.298,0.959
398.318,1.013
398.338,1.036
398.358,1.006
398.378,1.045
398.398,1.024
398.418,1.026
398.438,1.019
398.458,1.049
398.478,1.025
398.498,1.007
398.518,0.986
398.538,0.991
398.558,1.016
398.578,1.036
398.598,1.028
398.618,1.025
398.638,1.007
398.658,1.010
398.678,1.009
398.698,1.011
398.718,0.990
398.738,0.994
398.758,0.999
398.778,0.993
398.798,1.117
398.818,1.088
398.838,1.037
398.858,1.011
398.878,1.033
398.898,1.030
398.918,0.997
398.938,0.970
398.958,1.002
398.978,0.964
398.998,1.011
399.018,1.033
399.038,1.036
399.058,1.010
399.078,1.025
399.098,1.068
399.118,1.043
399.138,1.042
399.158,0.997
399.178,1.045
399.198,1.042
399.218,1.059
399.238,1.073
399.258,1.017
399.278,1.041
399.298,1.071
399.318,1.015
399.338,1.033
399.358,1.034
399.378,1.030
399.398,1.056
399.418,1.050
399.438,1.030
399.458,1.040
399.478,1.001
399.498,1.054
399.518,1.026
399.538,1.025
399.558,1.016
399.578,1.023
399.598,1.056
399.618,1.036
399.638,1.058
399.658,1.051
399.678,1.054
399.698,1.017
399.718,1.033
399.738,1.018
399.758,1.039
399.778,0.984
399.798,1.009
399.818,1.024
399.838,1.012
399.858,1.015
399.878,1.033
399.898,1.063
399.918,1.004
399.938,1.055
399.958,1.063
399.978,1.009
399.998,0.989
400.018,1.002
400.038,1.050
400.058,1.032
400.078,0.979
400.098,1.000
400.118,1.004
400.138,1.061
400.158,1.066
400.178,0.980
400.198,1.033
400.218,1.072
400.238,1.053
400.258,1.040
400.278,1.013
400.298,0.991
400.318,1.017
400.338,1.011
400.358,0.983
400.378,1.022
400.398,1.000
400.418,0.969
400.438,1.037
400.458,1.003
400.478,0.983
400.498,0.988
400.518,0.974
400.538,1.051
400.558,1.048
400.578,0.991
400.598,1.033
400.618,1.021
400.638,0.970
400.658,1.027
400.678,1.023
400.698,1.006
400.718,1.009
400.738,1.028
400.758,1.026
400.778,1.022
400.798,1.005
400.818,1.033
400.838,1.013
400.858,1.007
400.878,1.001
400.898,0.987
400.918,1.048
400.938,0.997
400.958,1.039
400.978,1.031
400.998,1.010
401.018,1.080
401.038,0.966
401.058,0.961
401.078,1.017
401.098,0.960
401.118,1.002
401.138,1.018
401.158,1.012
401.178,1.005
401.198,0.967
401.218,0.991
401.238,0.984
401.258,1.029
401.278,1.017
401.298,1.040
401.318,1.035
401.338,1.045
401.358,1.020
401.378,1.040
401.398,0.998
401.418,1.035
401.438,0.981
401.458,1.046
401.478,1.017
401.498,1.035
401.518,1.008
401.538,0.984
401.558,1.032
401.578,1.016
401.598,1.002
401.618,0.999
401.638,1.018
401.658,1.027
401.678,1.025
401.698,1.013
401.718,1.025
401.738,1.064
401.758,1.033
401.778,1.026
401.798,1.021
401.818,0.995
401.838,1.025
401.858,1.041
401.878,1.003
401.898,1.058
401.918,1.019
401.938,1.045
401.958,1.002
401.978,0.987
401.998,1.027
402.018,1.010
402.038,1.061
402.058,1.046
402.078,1.016
402.098,1.033
402.118,1.040
402.138,1.008
402.158,1.005
402.178,1.039
402.198,1.011
402.218,1.000
402.238,1.032
402.258,1.002
402.278,1.004
402.298,1.017
402.318,1.002
402.338,0.989
402.358,0.978
402.378,1.001
402.398,0.961
402.418,0.967
402.438,0.979
402.458,1.022
402.478,1.002
402.498,0.947
402.518,0.977
402.538,0.975
402.558,0.985
402.578,0.956
402.598,0.925
402.618,0.948
402.638,0.975
402.658,0.959
402.678,0.948
402.698,0.963
402.718,0.985
402.738,0.973
402.758,0.958
402.778,0.968
402.798,0.922
402.818,0.978
402.838,0.948
402.858,0.932
402.878,0.936
402.898,0.944
402.918,0.904
402.938,0.984
402.958,0.968
402.978,1.020
402.998,0.980
403.018,0.948
403.038,0.946
403.058,0.959
403.078,0.929
403.098,0.943
403.118,0.940
403.138,0.941
403.158,0.933
403.178,0.967
403.198,0.964
403.218,0.995
403.238,0.904
403.258,0.938
403.278,0.931
403.298,1.003
403.318,0.925
403.338,0.964
403.358,0.979
403.378,0.922
403.398,1.003
403.418,1.010
403.438,0.961
403.458,1.019
403.478,1.029
403.498,0.984
403.518,0.990
403.538,0.981
403.558,1.007
403.578,0.975
403.598,0.950
403.618,1.003
403.638,1.026
403.658,0.976
403.678,0.991
403.698,0.998
403.718,0.995
403.738,1.002
403.758,1.010
403.778,1.024
403.798,1.001
403.818,0.994
403.838,1.010
403.858,0.993
403.878,1.009
403.898,0.970
403.918,0.996
403.938,1.021
403.958,1.034
403.978,1.009
403.998,1.010
404.018,1.028
404.038,1.037
404.058,1.014
404.078,1.027
404.098,1.011
404.118,1.023
404.138,0.999
404.158,1.026
404.178,0.995
404.198,1.005
404.218,1.063
404.238,1.035
404.258,1.003
404.278,1.038
404.298,1.033
404.318,1.024
404.338,0.991
404.358,1.032
404.378,1.027
404.398,1.016
404.418,1.022
404.438,1.049
404.458,1.016
404.478,1.014
404.498,1.049
404.518,1.037
404.538,1.034
404.558,1.068
404.578,1.020
404.598,1.014
404.618,1.058
404.638,1.024
404.658,1.057
404.678,1.070
404.698,1.073
404.718,1.021
404.738,1.038
404.758,0.986
404.778,0.967
404.798,1.017
404.818,1.019
404.838,1.019
404.858,0.990
404.878,1.016
404.898,1.060
404.918,1.061
404.938,1.041
404.958,1.041
404.978,1.009
404.998,1.015
405.018,1.038
405.038,1.046
405.058,1.008
405.078,1.021
405.098,1.011
405.118,1.040
405.138,1.017
405.158,1.017
405.178,1.026
405.198,1.009
405.218,1.027
405.238,1.037
405.258,1.020
405.278,1.029
405.298,1.010
405.318,1.027
405.338,1.016
405.358,1.020
405.378,1.035
405.398,1.062
405.418,1.000
405.438,1.021
405.458,1.067
405.478,1.007
405.498,0.986
405.518,1.022
405.538,1.024
405.558,1.044
405.578,1.006
405.598,1.063
405.618,1.031
405.638,1.031
405.658,1.044
405.678,1.028
405.698,1.061
405.718,0.990
405.738,1.027
405.758,1.056
405.778,1.020
405.798,1.025
405.818,1.026
405.838,1.037
405.858,1.028
405.878,1.043
405.898,1.051
405.918,0.998
405.938,1.036
405.958,1.085
405.978,1.065
405.998,1.056
406.018,1.030
406.038,1.035
406.058,1.068
406.078,0.980
406.098,1.060
406.118,1.008
406.138,1.053
406.158,0.996
406.178,1.026
406.198,1.016
406.218,1.036
406.238,1.024
406.258,1.042
406.278,1.001
406.298,1.042
406.318,1.050
406.338,1.014
406.358,1.025
406.378,1.057
406.398,1.032
406.418,1.042
406.438,1.055
406.458,1.031
406.478,1.031
406.498,1.025
406.518,1.036
406.538,1.051
406.558,1.038
406.578,1.007
406.598,1.015
406.618,0.992
406.638,0.988
406.658,1.034
406.678,0.951
406.698,0.996
406.718,1.027
406.738,1.013
406.758,1.021
406.778,1.016
406.798,1.057
406.818,1.015
406.838,1.030
406.858,1.030
406.878,1.000
406.898,1.022
406.918,1.021
406.938,1.010
406.958,0.981
406.978,1.003
406.998,1.008
407.018,0.986
407.038,0.997
407.058,1.023
407.078,0.996
407.098,1.010
407.118,0.990
407.138,0.995
407.158,1.005
407.178,1.009
407.198,1.010
407.218,1.040
407.238,1.038
407.258,1.014
407.278,1.010
407.298,1.010
407.318,1.022
407.338,1.009
407.358,1.003
407.378,1.026
407.398,0.979
407.418,0.994
407.438,0.956
407.458,0.984
407.478,1.025
407.498,1.025
407.518,1.012
407.538,0.985
407.558,1.002
407.578,1.040
407.598,0.989
407.618,0.960
407.638,0.987
407.658,1.001
407.678,1.036
407.698,1.000
407.718,1.011
407.738,0.998
407.758,1.004
407.778,1.012
407.798,1.014
407.818,0.994
407.838,1.001
407.858,0.977
407.878,1.011
407.898,0.990
407.918,0.991
407.938,1.000
407.958,1.020
407.978,1.027
407.998,1.032
408.018,1.025
408.038,1.008
408.058,1.010
408.078,1.007
408.098,1.017
408.118,0.995
408.138,1.012
408.158,1.001
408.178,1.020
408.198,0.996
408.218,1.027
408.238,1.006
408.258,1.019
408.278,1.002
408.298,1.001
408.318,1.013
408.338,1.026
408.358,1.010
408.378,1.019
408.398,0.993
408.418,0.999
408.438,1.010
408.458,0.984
408.478,1.008
408.498,0.989
408.518,1.034
408.538,0.991
408.558,1.001
408.578,0.967
408.598,1.038
408.618,0.990
408.638,0.983
408.658,1.017
408.678,0.983
408.698,1.008
408.718,1.024
408.738,1.002
408.758,0.981
408.778,1.005
408.798,1.000
408.818,0.989
408.838,0.971
408.858,0.981
408.878,1.023
408.898,0.985
408.918,1.004
408.938,1.000
408.958,0.981
408.978,1.002
408.998,0.982
409.018,0.969
409.038,0.995
409.058,0.997
409.078,0.982
409.098,0.974
409.118,1.014
409.138,1.003
409.158,1.035
409.178,0.996
409.198,1.003
409.218,1.002
409.238,1.005
409.258,0.987
409.278,0.993
409.298,0.992
409.318,0.985
409.338,0.996
409.358,0.977
409.378,0.954
409.398,0.976
409.418,0.945
409.438,0.985
409.458,0.950
409.478,0.991
409.498,0.950
409.518,0.973
409.538,0.975
409.558,0.979
409.578,0.961
409.598,0.918
409.618,0.972
409.638,0.960
409.658,0.946
409.678,0.912
409.698,0.918
409.718,0.918
409.738,0.933
409.758,0.894
409.778,0.928
409.798,0.905
409.818,0.910
409.838,0.913
409.858,0.902
409.878,0.899
409.898,0.901
409.918,0.904
409.938,0.903
409.958,0.848
409.978,0.893
409.998,0.891
410.018,0.878
410.038,0.877
410.058,0.868
410.078,0.891
410.098,0.839
410.118,0.870
410.138,0.839
410.158,0.847
410.178,0.835
410.198,0.829
410.218,0.836
410.238,0.823
410.258,0.845
410.278,0.834
410.298,0.849
410.318,0.820
410.338,0.818
410.358,0.825
410.378,0.813
410.398,0.793
410.418,0.850
410.438,0.837
410.458,0.854
410.478,0.883
410.498,0.933
410.518,1.030
410.538,1.056
410.558,1.133
410.578,1.132
410.598,1.104
410.618,1.030
410.638,0.975
410.658,0.888
410.678,0.866
410.698,0.821
410.718,0.854
410.738,0.861
410.758,0.822
410.778,0.847
410.798,0.855
410.818,0.856
410.838,0.858
410.858,0.877
410.878,0.894
410.898,0.867
410.918,0.881
410.938,0.878
410.958,0.889
410.978,0.895
410.998,0.921
411.018,0.925
411.038,0.919
411.058,0.879
411.078,0.899
411.098,0.908
411.118,0.910
411.138,0.916
411.158,0.929
411.178,0.906
411.198,0.950
411.218,0.949
411.238,0.947
411.258,0.947
411.278,0.935
411.298,0.926
411.318,0.964
411.338,0.972
411.358,1.002
411.378,0.974
411.398,0.970
411.418,0.997
411.438,1.001
411.458,1.007
411.478,0.972
411.498,0.980
411.518,1.004
411.538,0.990
411.558,0.962
411.578,1.005
411.598,1.004
411.618,1.004
411.638,0.991
411.658,0.986
411.678,0.997
411.698,1.003
411.718,0.990
411.738,0.976
411.758,1.018
411.778,1.005
411.798,0.969
411.818,0.979
411.838,0.983
411.858,1.032
411.878,1.017
411.898,0.999
411.918,0.973
411.938,1.010
411.958,1.001
411.978,0.990
411.998,1.004
412.018,0.978
412.038,0.987
412.058,0.996
412.078,0.983
412.098,1.000
412.118,1.017
412.138,1.014
412.158,1.000
412.178,1.004
412.198,0.966
412.218,1.008
412.238,0.999
412.258,1.015
412.278,1.009
412.298,0.990
412.318,1.016
412.338,0.994
412.358,0.986
412.378,1.003
412.398,1.022
412.418,0.995
412.438,1.010
412.458,1.004
412.478,1.026
412.498,1.014
412.518,0.998
412.538,0.988
412.558,0.993
412.578,1.036
412.598,1.041
412.618,1.023
412.638,0.998
412.658,0.983
412.678,1.006
412.698,0.954
412.718,0.979
412.738,0.992
412.758,1.002
412.778,0.995
412.798,0.970
412.818,1.006
412.838,1.029
412.858,0.985
412.878,0.989
412.898,0.998
412.918,1.004
412.938,1.011
412.958,0.994
412.978,0.997
412.998,0.989
413.018,1.003
413.038,1.014
413.058,0.993
413.078,0.995
413.098,0.992
413.118,0.982
413.138,1.009
413.158,1.016
413.178,1.048
413.198,1.016
413.218,1.012
413.238,1.008
413.258,1.003
413.278,0.980
413.298,1.017
413.318,1.019
413.338,1.007
413.358,1.013
413.378,0.981
413.398,1.034
413.418,1.018
413.438,1.001
413.458,1.206
413.478,0.989
413.498,0.986
413.518,1.007
413.538,1.012
